promoter,pos,binding_site,gc
xdhAp1,-23,2,33
xdhAp1,-22,2,33
xdhAp1,-21,2,33
xdhAp1,-66,1,34
xdhAp1,-65,1,34
xdhAp1,-30,2,34
xdhAp1,-29,2,34
xdhAp1,-28,2,34
xdhAp1,-27,2,34
xdhAp1,-26,2,34
xdhAp1,-24,2,34
xdhAp1,-23,2,34
xdhAp1,-22,2,34
xdhAp1,-21,2,34
xdhAp1,-20,2,34
xdhAp1,16,3,34
xdhAp1,17,3,34
xdhAp1,18,3,34
xdhAp1,19,3,34
xdhAp1,20,3,34
xdhAp1,-66,1,35
xdhAp1,-65,1,35
xdhAp1,-56,2,35
xdhAp1,-30,3,35
xdhAp1,-29,3,35
xdhAp1,-28,3,35
xdhAp1,-24,4,35
xdhAp1,-23,4,35
xdhAp1,-22,4,35
xdhAp1,-21,4,35
xdhAp1,-20,4,35
xdhAp1,16,5,35
xdhAp1,-66,1,36
xdhAp1,-65,1,36
xdhAp1,-30,2,36
xdhAp1,-29,2,36
xdhAp1,-28,2,36
xdhAp1,-27,2,36
xdhAp1,-26,2,36
xdhAp1,-24,2,36
xdhAp1,-23,2,36
xdhAp1,-22,2,36
xdhAp1,-21,2,36
xdhAp1,-20,2,36
xdhAp1,16,3,36
xdhAp1,17,3,36
xdhAp1,18,3,36
xdhAp1,19,3,36
xdhAp1,20,3,36
xdhAp1,32,4,36
xdhAp1,33,4,36
xdhAp1,34,4,36
xdhAp1,35,4,36
xdhAp1,36,4,36
xdhAp1,-66,1,37
xdhAp1,-65,1,37
xdhAp1,-30,2,37
xdhAp1,-29,2,37
xdhAp1,-28,2,37
xdhAp1,-27,2,37
xdhAp1,-26,2,37
xdhAp1,-24,2,37
xdhAp1,-23,2,37
xdhAp1,-22,2,37
xdhAp1,-21,2,37
xdhAp1,-20,2,37
xdhAp1,16,3,37
xdhAp1,17,3,37
xdhAp1,18,3,37
xdhAp1,19,3,37
xdhAp1,20,3,37
xdhAp1,-30,1,38
xdhAp1,-29,1,38
xdhAp1,-28,1,38
xdhAp1,-27,1,38
xdhAp1,-24,1,38
xdhAp1,-23,1,38
xdhAp1,-22,1,38
xdhAp1,12,2,38
xdhAp1,16,3,38
xdhAp1,17,3,38
xdhAp1,18,3,38
xdhAp1,19,3,38
xdhAp1,20,3,38
xdhAp1,-30,1,39
xdhAp1,-29,1,39
xdhAp1,-28,1,39
xdhAp1,-27,1,39
xdhAp1,-23,2,39
xdhAp1,-22,2,39
xdhAp1,-21,2,39
xdhAp1,-20,2,39
xdhAp1,17,3,39
xdhAp1,18,3,39
xdhAp1,19,3,39
xdhAp1,20,3,39
xdhAp1,-66,1,40
xdhAp1,-65,1,40
xdhAp1,-26,2,40
xdhAp1,-24,2,40
xdhAp1,-23,2,40
xdhAp1,-22,2,40
xdhAp1,-21,2,40
xdhAp1,-20,2,40
xdhAp1,16,3,40
xdhAp1,17,3,40
xdhAp1,18,3,40
xdhAp1,19,3,40
xdhAp1,20,3,40
xdhAp1,-66,1,41
xdhAp1,-65,1,41
xdhAp1,-30,2,41
xdhAp1,-29,2,41
xdhAp1,-28,2,41
xdhAp1,-27,2,41
xdhAp1,-26,2,41
xdhAp1,-24,2,41
xdhAp1,-23,2,41
xdhAp1,-22,2,41
xdhAp1,-21,2,41
xdhAp1,-20,2,41
xdhAp1,16,3,41
xdhAp1,17,3,41
xdhAp1,18,3,41
xdhAp1,19,3,41
xdhAp1,20,3,41
xdhAp2,-112,1,1
xdhAp2,-39,2,1
xdhAp2,-38,2,1
xdhAp2,-37,2,1
xdhAp2,-35,2,1
xdhAp2,9,3,1
xdhAp2,10,3,1
xdhAp2,11,3,1
xdhAp2,12,3,1
xdhAp2,13,3,1
xdhAp2,-112,1,3
xdhAp2,-111,1,3
xdhAp2,-109,1,3
xdhAp2,-108,1,3
xdhAp2,1,2,3
xdhAp2,2,2,3
xdhAp2,3,2,3
xdhAp2,4,2,3
xdhAp2,5,2,3
xdhAp2,10,3,3
xdhAp2,11,3,3
xdhAp2,12,3,3
xdhAp2,-109,1,4
xdhAp2,-41,2,4
xdhAp2,-40,2,4
xdhAp2,-39,2,4
xdhAp2,-38,2,4
xdhAp2,-37,2,4
xdhAp2,-8,3,4
xdhAp2,-7,3,4
xdhAp2,5,4,4
xdhAp2,6,4,4
xdhAp2,7,4,4
xdhAp2,8,4,4
xdhAp2,9,4,4
xdhAp2,10,4,4
xdhAp2,11,4,4
xdhAp2,12,4,4
xdhAp2,-109,1,6
xdhAp2,-60,2,6
xdhAp2,-59,2,6
xdhAp2,-58,2,6
xdhAp2,-42,3,6
xdhAp2,-41,3,6
xdhAp2,10,4,6
xdhAp2,11,4,6
xdhAp2,12,4,6
xdhAp2,-68,1,7
xdhAp2,-67,1,7
xdhAp2,-66,1,7
xdhAp2,-65,1,7
xdhAp2,-42,2,7
xdhAp2,-41,2,7
xdhAp2,-40,2,7
xdhAp2,-39,2,7
xdhAp2,-38,2,7
xdhAp2,-37,2,7
xdhAp2,-78,1,8
xdhAp2,-67,2,8
xdhAp2,-44,3,8
xdhAp2,-43,3,8
xdhAp2,-42,3,8
xdhAp2,-41,3,8
xdhAp2,-40,3,8
xdhAp2,-39,3,8
xdhAp2,-38,3,8
xdhAp2,-37,3,8
xdhAp2,-26,4,8
xdhAp2,-25,4,8
xdhAp2,-24,4,8
xdhAp2,-112,1,10
xdhAp2,-111,1,10
xdhAp2,-37,2,10
xdhAp2,-36,2,10
xdhAp2,-35,2,10
xdhAp2,1,3,10
xdhAp2,10,4,10
xdhAp2,11,4,10
xdhAp2,12,4,10
xdhAp2,13,4,10
xdhAp2,14,4,10
xdhAp2,-108,1,11
xdhAp2,-37,2,11
xdhAp2,-36,2,11
xdhAp2,-35,2,11
xdhAp2,1,3,11
xdhAp2,2,3,11
xdhAp2,3,3,11
xdhAp2,4,3,11
xdhAp2,5,3,11
xdhAp2,8,3,11
xdhAp2,10,3,11
xdhAp2,11,3,11
xdhAp2,12,3,11
xdhAp2,13,3,11
xdhAp2,14,3,11
xdhAp2,-94,1,12
xdhAp2,-93,1,12
xdhAp2,-92,1,12
xdhAp2,-91,1,12
xdhAp2,-90,1,12
xdhAp2,-80,2,12
xdhAp2,-79,2,12
xdhAp2,1,3,12
xdhAp2,2,3,12
xdhAp2,3,3,12
xdhAp2,4,3,12
xdhAp2,5,3,12
xdhAp2,10,4,12
xdhAp2,11,4,12
xdhAp2,12,4,12
xdhAp2,-111,1,18
xdhAp2,-80,2,18
xdhAp2,-79,2,18
xdhAp2,-71,3,18
xdhAp2,-37,4,18
xdhAp2,-36,4,18
xdhAp2,1,5,18
xdhAp2,2,5,18
xdhAp2,3,5,18
xdhAp2,4,5,18
xdhAp2,5,5,18
xdhAp2,10,6,18
xdhAp2,11,6,18
xdhAp2,12,6,18
xdhAp2,13,6,18
xdhAp2,14,6,18
xdhAp2,-112,1,19
xdhAp2,-111,1,19
xdhAp2,-110,1,19
xdhAp2,-39,2,19
xdhAp2,-38,2,19
xdhAp2,-37,2,19
xdhAp2,8,3,19
xdhAp2,9,3,19
xdhAp2,10,3,19
xdhAp2,11,3,19
xdhAp2,12,3,19
xdhAp2,-110,1,20
xdhAp2,-109,1,20
xdhAp2,-108,1,20
xdhAp2,-107,1,20
xdhAp2,-94,2,20
xdhAp2,-93,2,20
xdhAp2,1,3,20
xdhAp2,2,3,20
xdhAp2,3,3,20
xdhAp2,4,3,20
xdhAp2,5,3,20
xdhAp2,8,3,20
xdhAp2,-84,1,21
xdhAp2,-1,2,21
xdhAp2,0,2,21
xdhAp2,1,2,21
xdhAp2,2,2,21
xdhAp2,3,2,21
xdhAp2,4,2,21
xdhAp2,5,2,21
xdhAp2,8,2,21
xdhAp2,10,2,21
xdhAp2,11,2,21
xdhAp2,12,2,21
xdhAp2,13,2,21
xdhAp2,14,2,21
xdhAp2,1,1,23
xdhAp2,2,1,23
xdhAp2,3,1,23
xdhAp2,4,1,23
xdhAp2,5,1,23
xdhAp2,8,1,23
xdhAp2,9,1,23
xdhAp2,10,1,23
xdhAp2,11,1,23
xdhAp2,12,1,23
xdhAp2,13,1,23
xdhAp2,14,1,23
xdhAp2,42,2,23
xdhAp2,-112,1,24
xdhAp2,-89,2,24
xdhAp2,-88,2,24
xdhAp2,-87,2,24
xdhAp2,-86,2,24
xdhAp2,-76,3,24
xdhAp2,-75,3,24
xdhAp2,-38,4,24
xdhAp2,8,5,24
xdhAp2,-19,1,28
xdhAp2,-15,2,28
xdhAp2,-1,3,28
xdhAp2,0,3,28
xdhAp2,1,3,28
xdhAp2,2,3,28
xdhAp2,3,3,28
xdhAp2,4,3,28
xdhAp2,5,3,28
xdhAp2,37,4,28
xdhAp2,39,4,28
xdhAp2,-112,1,29
xdhAp2,-111,1,29
xdhAp2,-110,1,29
xdhAp2,-100,2,29
xdhAp2,-99,2,29
xdhAp2,-98,2,29
xdhAp2,-97,2,29
xdhAp2,-96,2,29
xdhAp2,-95,2,29
xdhAp2,-94,2,29
xdhAp2,-93,2,29
xdhAp2,-18,3,29
xdhAp2,10,4,29
xdhAp2,11,4,29
xdhAp2,12,4,29
xdhAp2,13,4,29
xdhAp2,14,4,29
xdhAp2,-37,1,33
xdhAp2,-33,2,33
xdhAp2,-19,3,33
xdhAp2,-18,3,33
xdhAp2,-17,3,33
xdhAp2,-6,4,33
xdhAp2,-5,4,33
xdhAp2,-112,1,37
xdhAp2,-111,1,37
xdhAp2,-80,2,37
xdhAp2,-79,2,37
xdhAp2,-78,2,37
xdhAp2,-38,3,37
xdhAp2,-37,3,37
xdhAp2,-36,3,37
xdhAp2,-35,3,37
xdhAp2,2,4,37
xdhAp2,3,4,37
xdhAp2,4,4,37
xdhAp2,5,4,37
xdhAp2,8,4,37
xdhAp2,9,4,37
xdhAp2,10,4,37
xdhAp2,11,4,37
xdhAp2,12,4,37
xdhAp2,14,4,37
xdhAp2,-110,1,38
xdhAp2,-107,1,38
xdhAp2,-59,2,38
xdhAp2,-58,2,38
xdhAp2,-57,2,38
xdhAp2,0,3,38
xdhAp2,1,3,38
xdhAp2,10,4,38
xdhAp2,11,4,38
xdhAp2,12,4,38
xdhAp2,13,4,38
xdhAp2,-111,1,40
xdhAp2,-94,2,40
xdhAp2,-93,2,40
xdhAp2,-92,2,40
xdhAp2,1,3,40
xdhAp2,2,3,40
xdhAp2,3,3,40
xdhAp2,4,3,40
xdhAp2,5,3,40
xdhAp2,8,3,40
xdhAp2,10,3,40
xdhAp2,11,3,40
xdhAp2,12,3,40
xdhAp2,-97,1,41
xdhAp2,-96,1,41
xdhAp2,-95,1,41
xdhAp2,-94,1,41
xdhAp2,-93,1,41
xdhAp2,1,2,41
xdhAp2,2,2,41
xdhAp2,3,2,41
xdhAp2,8,3,41
xdhAp2,9,3,41
xdhAp2,10,3,41
xdhAp2,11,3,41
xdhAp2,12,3,41
xylAp,-70,1,1
xylAp,-69,1,1
xylAp,-68,1,1
xylAp,-67,1,1
xylAp,-66,1,1
xylAp,-50,2,1
xylAp,-49,2,1
xylAp,-48,2,1
xylAp,-47,2,1
xylAp,-46,2,1
xylAp,-15,3,1
xylAp,-14,3,1
xylAp,-13,3,1
xylAp,-62,1,2
xylAp,-58,2,2
xylAp,-34,3,2
xylAp,-33,3,2
xylAp,-32,3,2
xylAp,-31,3,2
xylAp,-30,3,2
xylAp,-15,4,2
xylAp,-14,4,2
xylAp,-13,4,2
xylAp,-12,4,2
xylAp,-11,4,2
xylAp,6,5,2
xylAp,7,5,2
xylAp,-79,1,3
xylAp,-78,1,3
xylAp,-70,2,3
xylAp,-69,2,3
xylAp,-68,2,3
xylAp,-67,2,3
xylAp,-66,2,3
xylAp,-50,3,3
xylAp,-49,3,3
xylAp,-48,3,3
xylAp,-47,3,3
xylAp,-46,3,3
xylAp,-15,4,3
xylAp,-14,4,3
xylAp,-13,4,3
xylAp,-70,1,4
xylAp,-69,1,4
xylAp,-68,1,4
xylAp,-67,1,4
xylAp,-66,1,4
xylAp,-50,2,4
xylAp,-49,2,4
xylAp,-48,2,4
xylAp,-47,2,4
xylAp,-17,3,4
xylAp,-16,3,4
xylAp,-15,3,4
xylAp,-14,3,4
xylAp,-13,3,4
xylAp,-12,3,4
xylAp,-11,3,4
xylAp,-70,1,5
xylAp,-69,1,5
xylAp,-68,1,5
xylAp,-67,1,5
xylAp,-66,1,5
xylAp,-50,2,5
xylAp,-49,2,5
xylAp,-48,2,5
xylAp,-47,2,5
xylAp,-46,2,5
xylAp,-15,3,5
xylAp,-14,3,5
xylAp,-13,3,5
xylAp,-11,3,5
xylAp,-70,1,6
xylAp,-69,1,6
xylAp,-68,1,6
xylAp,-67,1,6
xylAp,-66,1,6
xylAp,-50,2,6
xylAp,-49,2,6
xylAp,-48,2,6
xylAp,-47,2,6
xylAp,-46,2,6
xylAp,-17,3,6
xylAp,-16,3,6
xylAp,-15,3,6
xylAp,-14,3,6
xylAp,-13,3,6
xylAp,-70,1,7
xylAp,-69,1,7
xylAp,-68,1,7
xylAp,-67,1,7
xylAp,-66,1,7
xylAp,-50,2,7
xylAp,-48,2,7
xylAp,-47,2,7
xylAp,-15,3,7
xylAp,-14,3,7
xylAp,-13,3,7
xylAp,-70,1,8
xylAp,-69,1,8
xylAp,-68,1,8
xylAp,-67,1,8
xylAp,-66,1,8
xylAp,-48,2,8
xylAp,-47,2,8
xylAp,-46,2,8
xylAp,-45,2,8
xylAp,-44,2,8
xylAp,-15,3,8
xylAp,-14,3,8
xylAp,-13,3,8
xylAp,-70,1,9
xylAp,-69,1,9
xylAp,-68,1,9
xylAp,-67,1,9
xylAp,-66,1,9
xylAp,-50,2,9
xylAp,-49,2,9
xylAp,-48,2,9
xylAp,-47,2,9
xylAp,-46,2,9
xylAp,-70,1,10
xylAp,-69,1,10
xylAp,-68,1,10
xylAp,-67,1,10
xylAp,-66,1,10
xylAp,-50,2,10
xylAp,-49,2,10
xylAp,-48,2,10
xylAp,-47,2,10
xylAp,-46,2,10
xylAp,-16,3,10
xylAp,-15,3,10
xylAp,-14,3,10
xylAp,-13,3,10
xylAp,-12,3,10
xylAp,-70,1,11
xylAp,-69,1,11
xylAp,-68,1,11
xylAp,-67,1,11
xylAp,-66,1,11
xylAp,-50,2,11
xylAp,-49,2,11
xylAp,-48,2,11
xylAp,-47,2,11
xylAp,-46,2,11
xylAp,-17,3,11
xylAp,-16,3,11
xylAp,-15,3,11
xylAp,-14,3,11
xylAp,-13,3,11
xylAp,-70,1,12
xylAp,-69,1,12
xylAp,-68,1,12
xylAp,-67,1,12
xylAp,-66,1,12
xylAp,-51,2,12
xylAp,-50,2,12
xylAp,-49,2,12
xylAp,-48,2,12
xylAp,-47,2,12
xylAp,-46,2,12
xylAp,-15,3,12
xylAp,-14,3,12
xylAp,-13,3,12
xylAp,-70,1,13
xylAp,-69,1,13
xylAp,-68,1,13
xylAp,-67,1,13
xylAp,-66,1,13
xylAp,-50,2,13
xylAp,-49,2,13
xylAp,-48,2,13
xylAp,-47,2,13
xylAp,-46,2,13
xylAp,-16,3,13
xylAp,-15,3,13
xylAp,-14,3,13
xylAp,-13,3,13
xylAp,-12,3,13
xylAp,-11,3,13
xylAp,-70,1,14
xylAp,-69,1,14
xylAp,-68,1,14
xylAp,-67,1,14
xylAp,-66,1,14
xylAp,-45,2,14
xylAp,-44,2,14
xylAp,-43,2,14
xylAp,-16,3,14
xylAp,-15,3,14
xylAp,-14,3,14
xylAp,-13,3,14
xylAp,-12,3,14
xylAp,-70,1,15
xylAp,-69,1,15
xylAp,-68,1,15
xylAp,-67,1,15
xylAp,-66,1,15
xylAp,-50,2,15
xylAp,-49,2,15
xylAp,-48,2,15
xylAp,-47,2,15
xylAp,-46,2,15
xylAp,-16,3,15
xylAp,-15,3,15
xylAp,-14,3,15
xylAp,-13,3,15
xylAp,-12,3,15
xylAp,-70,1,16
xylAp,-69,1,16
xylAp,-68,1,16
xylAp,-67,1,16
xylAp,-66,1,16
xylAp,-15,2,16
xylAp,-14,2,16
xylAp,-13,2,16
xylAp,-12,2,16
xylAp,-11,2,16
xylAp,29,3,16
xylAp,-70,1,17
xylAp,-69,1,17
xylAp,-68,1,17
xylAp,-67,1,17
xylAp,-66,1,17
xylAp,-60,2,17
xylAp,-59,2,17
xylAp,-56,2,17
xylAp,-50,3,17
xylAp,-49,3,17
xylAp,-48,3,17
xylAp,-16,4,17
xylAp,-15,4,17
xylAp,-14,4,17
xylAp,-13,4,17
xylAp,-70,1,18
xylAp,-69,1,18
xylAp,-68,1,18
xylAp,-67,1,18
xylAp,-66,1,18
xylAp,-50,2,18
xylAp,-49,2,18
xylAp,-48,2,18
xylAp,-47,2,18
xylAp,-46,2,18
xylAp,-15,3,18
xylAp,-14,3,18
xylAp,-13,3,18
xylAp,-70,1,19
xylAp,-69,1,19
xylAp,-68,1,19
xylAp,-67,1,19
xylAp,-66,1,19
xylAp,-50,2,19
xylAp,-49,2,19
xylAp,-48,2,19
xylAp,-47,2,19
xylAp,-46,2,19
xylAp,-43,2,19
xylAp,-42,2,19
xylAp,-41,2,19
xylAp,-16,3,19
xylAp,-15,3,19
xylAp,-14,3,19
xylAp,-13,3,19
xylAp,-12,3,19
xylAp,-11,3,19
xylAp,-70,1,20
xylAp,-69,1,20
xylAp,-68,1,20
xylAp,-67,1,20
xylAp,-66,1,20
xylAp,-50,2,20
xylAp,-49,2,20
xylAp,-48,2,20
xylAp,-16,3,20
xylAp,-15,3,20
xylAp,-14,3,20
xylAp,-13,3,20
xylAp,-70,1,21
xylAp,-69,1,21
xylAp,-68,1,21
xylAp,-67,1,21
xylAp,-66,1,21
xylAp,-50,2,21
xylAp,-49,2,21
xylAp,-48,2,21
xylAp,-47,2,21
xylAp,-46,2,21
xylAp,-17,3,21
xylAp,-16,3,21
xylAp,-15,3,21
xylAp,-14,3,21
xylAp,-13,3,21
xylAp,-70,1,22
xylAp,-69,1,22
xylAp,-68,1,22
xylAp,-67,1,22
xylAp,-66,1,22
xylAp,-14,2,22
xylAp,-70,1,23
xylAp,-69,1,23
xylAp,-68,1,23
xylAp,-67,1,23
xylAp,-66,1,23
xylAp,-50,2,23
xylAp,-49,2,23
xylAp,-48,2,23
xylAp,-47,2,23
xylAp,-46,2,23
xylAp,-70,1,25
xylAp,-69,1,25
xylAp,-68,1,25
xylAp,-67,1,25
xylAp,-66,1,25
xylAp,-50,2,25
xylAp,-49,2,25
xylAp,-48,2,25
xylAp,-47,2,25
xylAp,-46,2,25
xylAp,-113,1,28
xylAp,-70,2,28
xylAp,-69,2,28
xylAp,-68,2,28
xylAp,-67,2,28
xylAp,-66,2,28
xylAp,-50,3,28
xylAp,-49,3,28
xylAp,-48,3,28
xylAp,-47,3,28
xylAp,-70,1,29
xylAp,-69,1,29
xylAp,-68,1,29
xylAp,-67,1,29
xylAp,-66,1,29
xylAp,-50,2,29
xylAp,-49,2,29
xylAp,-48,2,29
xylAp,-47,2,29
xylAp,-46,2,29
xylAp,-70,1,30
xylAp,-69,1,30
xylAp,-68,1,30
xylAp,-67,1,30
xylAp,-66,1,30
xylAp,-50,2,30
xylAp,-49,2,30
xylAp,-48,2,30
xylAp,-39,3,30
xylAp,-70,1,31
xylAp,-69,1,31
xylAp,-68,1,31
xylAp,-67,1,31
xylAp,-66,1,31
xylAp,-51,2,31
xylAp,-50,2,31
xylAp,-49,2,31
xylAp,-48,2,31
xylAp,-47,2,31
xylAp,-46,2,31
xylAp,-70,1,32
xylAp,-69,1,32
xylAp,-68,1,32
xylAp,-67,1,32
xylAp,-66,1,32
xylAp,-50,2,32
xylAp,-49,2,32
xylAp,-48,2,32
xylAp,-47,2,32
xylAp,-46,2,32
xylAp,-70,1,33
xylAp,-69,1,33
xylAp,-68,1,33
xylAp,-67,1,33
xylAp,-66,1,33
xylAp,-50,2,33
xylAp,-49,2,33
xylAp,-48,2,33
xylAp,-47,2,33
xylAp,-46,2,33
xylAp,-15,3,33
xylAp,-14,3,33
xylAp,-13,3,33
xylAp,-70,1,34
xylAp,-69,1,34
xylAp,-68,1,34
xylAp,-67,1,34
xylAp,-66,1,34
xylAp,-50,2,34
xylAp,-49,2,34
xylAp,-48,2,34
xylAp,-47,2,34
xylAp,-46,2,34
xylAp,-15,3,34
xylAp,-14,3,34
xylAp,-70,1,35
xylAp,-69,1,35
xylAp,-68,1,35
xylAp,-67,1,35
xylAp,-66,1,35
xylAp,-50,2,35
xylAp,-49,2,35
xylAp,-48,2,35
xylAp,-47,2,35
xylAp,-46,2,35
xylAp,-15,3,35
xylAp,-14,3,35
xylAp,-13,3,35
xylAp,-70,1,36
xylAp,-69,1,36
xylAp,-68,1,36
xylAp,-67,1,36
xylAp,-66,1,36
xylAp,-16,2,36
xylAp,-15,2,36
xylAp,-14,2,36
xylAp,-13,2,36
xylAp,37,3,36
xylAp,38,3,36
xylAp,-70,1,37
xylAp,-69,1,37
xylAp,-68,1,37
xylAp,-67,1,37
xylAp,-66,1,37
xylAp,-51,2,37
xylAp,-50,2,37
xylAp,-49,2,37
xylAp,-48,2,37
xylAp,-47,2,37
xylAp,-46,2,37
xylAp,-15,3,37
xylAp,-14,3,37
xylAp,-13,3,37
xylAp,-70,1,38
xylAp,-69,1,38
xylAp,-68,1,38
xylAp,-67,1,38
xylAp,-66,1,38
xylAp,-49,2,38
xylAp,-14,3,38
xylAp,-13,3,38
xylAp,-12,3,38
xylAp,-11,3,38
xylAp,-70,1,39
xylAp,-69,1,39
xylAp,-68,1,39
xylAp,-67,1,39
xylAp,-66,1,39
xylAp,-59,2,39
xylAp,-58,2,39
xylAp,-16,3,39
xylAp,-15,3,39
xylAp,-14,3,39
xylAp,-13,3,39
xylAp,-12,3,39
xylAp,-11,3,39
xylAp,39,4,39
xylAp,-70,1,40
xylAp,-69,1,40
xylAp,-68,1,40
xylAp,-67,1,40
xylAp,-66,1,40
xylAp,-50,2,40
xylAp,-49,2,40
xylAp,-48,2,40
xylAp,-47,2,40
xylAp,-46,2,40
xylAp,-16,3,40
xylAp,-15,3,40
xylAp,-14,3,40
xylAp,-13,3,40
xylAp,-70,1,41
xylAp,-69,1,41
xylAp,-68,1,41
xylAp,-67,1,41
xylAp,-66,1,41
xylAp,-50,2,41
xylAp,-49,2,41
xylAp,-48,2,41
xylAp,-47,2,41
xylAp,-46,2,41
xylFp,-27,1,1
xylFp,-26,1,1
xylFp,-25,1,1
xylFp,-24,1,1
xylFp,-23,1,1
xylFp,0,2,1
xylFp,1,2,1
xylFp,2,2,1
xylFp,-113,1,2
xylFp,-60,2,2
xylFp,-59,2,2
xylFp,-58,2,2
xylFp,-57,2,2
xylFp,-56,2,2
xylFp,-37,3,2
xylFp,-36,3,2
xylFp,-35,3,2
xylFp,-34,3,2
xylFp,-33,3,2
xylFp,-32,3,2
xylFp,-14,4,2
xylFp,-13,4,2
xylFp,-12,4,2
xylFp,-11,4,2
xylFp,-10,4,2
xylFp,-27,1,3
xylFp,-26,1,3
xylFp,-25,1,3
xylFp,-24,1,3
xylFp,-23,1,3
xylFp,-14,2,3
xylFp,-13,2,3
xylFp,-12,2,3
xylFp,-11,2,3
xylFp,-10,2,3
xylFp,-35,1,4
xylFp,-34,1,4
xylFp,-27,2,4
xylFp,-26,2,4
xylFp,-25,2,4
xylFp,-24,2,4
xylFp,-23,2,4
xylFp,-14,3,4
xylFp,-13,3,4
xylFp,-12,3,4
xylFp,-11,3,4
xylFp,-10,3,4
xylFp,0,4,4
xylFp,1,4,4
xylFp,-27,1,5
xylFp,-26,1,5
xylFp,-25,1,5
xylFp,-24,1,5
xylFp,-23,1,5
xylFp,-11,2,5
xylFp,-10,2,5
xylFp,-61,1,7
xylFp,-60,1,7
xylFp,-59,1,7
xylFp,-58,1,7
xylFp,-57,1,7
xylFp,-60,1,8
xylFp,-58,1,8
xylFp,-57,1,8
xylFp,-30,2,8
xylFp,-29,2,8
xylFp,-28,2,8
xylFp,-27,2,8
xylFp,-26,2,8
xylFp,31,3,8
xylFp,32,3,8
xylFp,33,3,8
xylFp,34,3,8
xylFp,35,3,8
xylFp,-102,1,9
xylFp,-101,1,9
xylFp,-40,2,9
xylFp,-34,3,9
xylFp,-27,4,9
xylFp,-26,4,9
xylFp,-25,4,9
xylFp,-24,4,9
xylFp,-23,4,9
xylFp,-27,1,10
xylFp,-26,1,10
xylFp,-25,1,10
xylFp,-24,1,10
xylFp,-23,1,10
xylFp,-10,2,10
xylFp,0,3,10
xylFp,1,3,10
xylFp,-27,1,11
xylFp,-26,1,11
xylFp,-25,1,11
xylFp,-24,1,11
xylFp,-23,1,11
xylFp,-13,2,11
xylFp,-12,2,11
xylFp,-11,2,11
xylFp,-10,2,11
xylFp,1,3,11
xylFp,-34,1,12
xylFp,-27,2,12
xylFp,-26,2,12
xylFp,-25,2,12
xylFp,-24,2,12
xylFp,-23,2,12
xylFp,-27,1,13
xylFp,-26,1,13
xylFp,-25,1,13
xylFp,-24,1,13
xylFp,-23,1,13
xylFp,-13,2,13
xylFp,-12,2,13
xylFp,-11,2,13
xylFp,-10,2,13
xylFp,0,3,13
xylFp,1,3,13
xylFp,2,3,13
xylFp,3,3,13
xylFp,4,3,13
xylFp,-112,1,14
xylFp,-111,1,14
xylFp,-110,1,14
xylFp,-109,1,14
xylFp,-108,1,14
xylFp,-2,2,14
xylFp,-1,2,14
xylFp,0,2,14
xylFp,1,2,14
xylFp,21,3,14
xylFp,22,3,14
xylFp,23,3,14
xylFp,24,3,14
xylFp,-36,1,15
xylFp,-35,1,15
xylFp,-34,1,15
xylFp,-33,1,15
xylFp,-32,1,15
xylFp,-28,2,15
xylFp,-27,2,15
xylFp,-26,2,15
xylFp,-25,2,15
xylFp,-24,2,15
xylFp,-23,2,15
xylFp,-10,3,15
xylFp,-9,3,15
xylFp,-8,3,15
xylFp,-7,3,15
xylFp,-6,3,15
xylFp,-27,1,18
xylFp,-26,1,18
xylFp,-25,1,18
xylFp,-24,1,18
xylFp,-23,1,18
xylFp,-14,2,18
xylFp,-13,2,18
xylFp,-10,2,18
xylFp,0,3,18
xylFp,1,3,18
xylFp,2,3,18
xylFp,-27,1,19
xylFp,-26,1,19
xylFp,-25,1,19
xylFp,-24,1,19
xylFp,-23,1,19
xylFp,-14,2,19
xylFp,-13,2,19
xylFp,-12,2,19
xylFp,-11,2,19
xylFp,-10,2,19
xylFp,2,3,19
xylFp,-34,1,21
xylFp,-27,2,21
xylFp,-26,2,21
xylFp,-25,2,21
xylFp,-24,2,21
xylFp,-23,2,21
xylFp,-40,1,23
xylFp,-38,1,23
xylFp,-27,2,23
xylFp,-26,2,23
xylFp,-25,2,23
xylFp,-24,2,23
xylFp,-23,2,23
xylFp,0,3,23
xylFp,-113,1,25
xylFp,-112,1,25
xylFp,-111,1,25
xylFp,-110,1,25
xylFp,-15,2,25
xylFp,-14,2,25
xylFp,-13,2,25
xylFp,-12,2,25
xylFp,-11,2,25
xylFp,33,3,25
xylFp,34,3,25
xylFp,35,3,25
xylFp,36,3,25
xylFp,-27,1,28
xylFp,-26,1,28
xylFp,-25,1,28
xylFp,-24,1,28
xylFp,-23,1,28
xylFp,-12,2,28
xylFp,-11,2,28
xylFp,-10,2,28
xylFp,-9,2,28
xylFp,-7,2,28
xylFp,-6,2,28
xylFp,-3,2,28
xylFp,-2,2,28
xylFp,0,2,28
xylFp,-113,1,29
xylFp,-27,2,29
xylFp,-26,2,29
xylFp,-25,2,29
xylFp,-24,2,29
xylFp,-23,2,29
xylFp,-14,3,29
xylFp,-13,3,29
xylFp,-12,3,29
xylFp,-11,3,29
xylFp,-10,3,29
xylFp,-27,1,30
xylFp,-26,1,30
xylFp,-25,1,30
xylFp,-24,1,30
xylFp,-23,1,30
xylFp,-7,2,30
xylFp,-3,3,30
xylFp,11,4,30
xylFp,15,5,30
